a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50
6.740452569404243865e-01,9.609042101653489931e-01,4.217679761055551646e-01,4.164958545881315422e-01,8.889223555139625921e-01,9.839347684847771225e-01,1.044014915520135034e-01,4.530917321069448667e-01,4.691485574011221571e-01,2.674822309232943729e-01,5.347683915415563094e-01,5.992846294740300506e-01,3.138642314612490880e-01,2,2,2,2,2,2,2,2,2,2,2,1.972811717699392009e-01,9.322434731642263994e-01,5.983174337901394635e-01,1.857355778550169312e-01,1,1,1,1,1,1,7.766157795992139068e-01,4.103791073688163316e-01,5.610859440519788688e-01,2.268412766813756587e-01,6.236802340654671317e-01,1.194512127821156788e-02,9.813028540196213623e-01,9.156935704118942532e-01,8.883473868683704477e-01,5.382974364365101794e-01,8.774529342125430009e-01,2.927767015093518665e-01,6.503642809185381513e-01,8.109398910325398280e-01,7.516672149698927496e-01,3.293370056780897670e-02
3.715310172765794450e-01,1.524084074585585480e-02,2.868708427850826803e-01,8.650784665194892753e-01,8.370313248357202918e-01,8.610296735125365641e-01,9.661906658890726529e-01,2.722275126577611282e-01,1.651415482322289296e-01,1.697502217026161109e-01,2.171706245118256717e-01,8.068743082541777190e-01,1.621297455092496342e-02,2,2,2,2,2,2,2,2,2,2,2,4.046148605303365731e-01,9.879565235618428254e-01,2.344104628029921589e-01,5.066025327527499122e-01,1,1,1,1,1,1,2.871131159158367696e-01,7.985225271031589633e-01,6.895926965391264707e-01,1.034590719660029023e-01,6.517388934782291088e-01,4.306437971669915266e-01,8.606692373206236146e-01,3.750605656550318745e-01,6.307392217135469048e-01,6.753551681615833635e-01,5.145557272003961069e-01,5.279745168428321422e-01,6.952414011808623062e-01,7.763425724724318799e-01,1.908407064791496355e-01,4.036484813552584372e-01
8.775570652393107629e-01,7.128134584259839812e-01,3.710113266997518977e-01,4.007347862598826804e-01,8.485802774358057743e-01,3.892363962983036441e-01,8.845303529233047302e-01,6.375114257838924159e-01,6.529227462900172307e-01,6.119843052788205284e-01,5.785048863446266010e-01,3.404586795766125773e-01,5.959213347843089759e-01,2,2,2,2,2,2,2,2,2,2,2,7.867107386277046865e-01,6.945917723988803694e-02,6.990846759447697512e-01,2.354859338427862658e-01,1,1,1,1,1,1,5.672571715129137715e-01,4.444311220841621335e-01,4.226872696185156597e-01,5.751336989388614596e-01,2.261695984048871511e-01,4.456172286119353121e-01,4.013312830336375203e-01,4.425117038555922422e-01,1.405598569115535934e-01,5.143755791965501922e-01,2.174432490505726623e-01,8.777110766773823514e-01,4.091183721438413912e-01,9.225161465022799767e-01,2.402705263204717445e-01,6.852072654294131260e-01
6.945410681572221634e-01,2.690470057704744677e-01,1.054868851075529967e-03,6.729410121808947487e-01,8.459027490236429303e-01,3.874419725075032295e-01,5.466470815042465681e-01,6.355459371569123217e-01,4.523519338547504764e-01,3.543342901631694186e-01,7.937996676973650967e-01,1.734187271555958088e-01,2.324114862722674868e-01,2,2,2,2,2,2,2,2,2,2,2,5.834444489771987152e-01,2.800257125909966227e-01,6.685882573497334835e-01,2.328672427036373449e-01,1,1,1,1,1,1,7.653003645285298973e-01,8.132545595543876349e-01,3.524275466816640945e-01,4.973725375166466733e-01,3.120958029865894545e-03,4.241945697218887368e-01,4.925931682943534007e-01,2.042620174332173688e-01,7.279032431993218699e-01,1.154975772963106051e-01,7.571446017372585047e-01,8.319786045298147581e-01,6.301942250270324841e-01,2.481763734112658604e-01,4.374144172546480247e-01,8.429181836213486267e-01
3.433784290227948066e-02,2.395453900625326149e-01,1.373101330149726351e-01,4.133606357301554679e-01,5.889880446460030727e-01,1.821897073381451015e-02,5.766388605853107752e-01,3.820566256317592391e-01,9.338929127575203992e-01,1.423024939435232339e-01,9.411614905673202358e-01,2.014972539679786845e-01,6.044351867114688970e-01,2,2,2,2,2,2,2,2,2,2,2,8.852744466365072284e-01,8.622583172715414523e-01,1.672489847270014485e-01,5.726347260505112446e-01,1,1,1,1,1,1,7.002898085997129041e-01,8.682826955995711637e-01,9.079193377824903433e-01,2.940218557484752804e-01,1.483664144247630601e-01,1.231276830703874614e-01,9.722400350117721413e-02,2.683788111746575611e-01,7.672199918063887791e-01,7.122334859534562579e-02,8.005361223591017650e-01,2.806856413058670396e-01,9.215364764682657528e-01,9.061998683733633042e-01,7.956955331954010946e-01,4.843332196220755392e-01
3.005666062869214450e-01,1.736164110073600275e-01,6.144926524251147493e-01,8.063522025367689805e-01,7.868840408728563496e-01,6.265627651900328443e-01,6.941262157386773879e-02,8.075834311448051306e-01,7.738634176304024503e-01,4.743059532536171297e-01,7.504481740948770740e-01,5.486829444669923950e-01,7.135798144631245732e-01,2,2,2,2,2,2,2,2,2,2,2,7.807932790468289364e-01,4.439502021105733442e-01,4.572356434592098617e-01,1.259966743876039796e-01,1,1,1,1,1,1,5.129183476415899445e-02,1.622134362689093834e-01,7.896466683313652091e-02,9.798742399954807336e-01,2.655754368824608802e-01,6.243130581359356279e-01,5.381662233454812538e-01,8.493558871942066268e-01,4.276276905361282576e-01,7.488538728407002631e-01,1.384822572043655775e-01,9.720727130753282763e-01,7.394454983189726605e-01,9.582099194200366377e-02,5.648245845627679618e-01,8.426739530784170817e-01
2.670711054803341922e-01,7.592212111003382446e-01,4.373946818157147254e-01,1.147263002832084045e-01,5.618127720662757785e-02,5.010246005433384164e-01,7.714902559617742295e-02,7.454228739762973621e-01,5.093352143701556090e-01,9.617385291278358617e-01,8.339655109908628017e-02,3.038018457683672180e-01,2.115366057203583727e-01,2,2,2,2,2,2,2,2,2,2,2,1.469626918316535580e-02,3.894745715582357271e-01,7.994926772448528451e-01,9.994198184062121904e-01,1,1,1,1,1,1,6.430203829140592742e-01,9.287063776617143773e-02,3.292297667790511362e-02,1.301490039130676069e-01,2.333102684907627511e-01,1.180931723425371338e-02,8.848953660225595819e-01,9.239365017773878419e-01,2.491534733249315403e-01,6.845596362437184057e-01,2.543909871803355927e-01,9.319886926141147665e-01,1.454117175577127608e-01,9.725444087721601960e-01,2.225625597979247194e-01,1.414403175209418828e-01
7.491216509499786236e-01,4.614051020909372136e-01,5.741480877187491449e-01,8.164825913166360305e-01,8.981260673576103581e-01,2.490243372261079502e-01,1.553660116583556183e-01,3.413967323680278110e-02,3.060168310441030437e-01,9.346738336126745317e-01,4.465916686866469032e-01,2.816443876766454579e-01,9.199145196227861421e-01,2,2,2,2,2,2,2,2,2,2,2,5.853287391707223675e-01,7.275938204823494404e-01,7.008409802192002713e-01,7.617988921792355761e-01,1,1,1,1,1,1,5.441745556560769748e-01,8.831785162486778251e-01,4.279810436800777218e-01,9.396376457095023671e-01,3.118301963645453423e-01,6.221871953531054045e-01,3.336982210707362118e-02,8.548667482071061752e-01,2.366428002304798994e-03,2.688541559356260047e-01,5.692843537816516530e-03,8.469409803828130689e-01,9.081536366719308306e-01,7.586368593423121753e-01,2.269563669776153425e-01,4.372255019319799541e-01
2.632378130804390315e-01,7.611718963112649172e-01,6.188443839313465533e-01,5.010922309360578142e-01,2.232596872119693154e-01,3.480247952394537325e-01,2.551289048277491922e-01,4.566238101489705770e-01,6.403051139553768145e-01,9.081633849836614480e-01,9.146979067809624109e-02,5.973419633078933533e-01,3.603567586561522429e-01,2,2,2,2,2,2,2,2,2,2,2,2.904151091297602072e-02,4.093770831270793220e-02,8.894570504021731550e-01,7.186672455044189611e-01,1,1,1,1,1,1,9.769963966086181451e-01,2.552897136640788212e-01,1.949822222580300801e-01,1.512746490399736743e-01,5.223645210200278388e-02,3.239757461277799067e-01,3.337652103171019347e-01,2.438874279171702186e-01,7.122455866829456861e-01,7.204446250877643010e-01,6.565852525742127410e-01,8.374317766924285200e-01,1.323317423269498860e-02,4.297875349636433029e-01,2.892502406990962172e-01,3.028634178924257681e-01
3.343090405615659622e-01,4.439638348444808758e-01,6.794312582116021071e-01,1.326860400114537875e-01,9.090083333401274279e-01,1.510688673237314816e-02,4.753830277123229919e-01,2.563853265809791226e-01,3.251825973630508848e-01,5.672774513311741318e-01,4.025437872137577200e-01,1.344179761772706927e-01,1.061730192131470352e-01,2,2,2,2,2,2,2,2,2,2,2,3.533917945450263387e-01,5.513267332861252479e-01,1.403165781754074359e-01,6.248926662180256386e-01,1,1,1,1,1,1,8.361559520417156666e-01,3.773598725525162401e-01,2.960930986223782035e-01,4.810125706831264170e-01,3.527555655807415036e-01,2.845632003637349472e-01,3.335368068198346636e-01,2.828720342690791423e-01,4.220674131229930071e-01,6.648323821159962677e-02,9.472370977746045195e-01,7.966849459483881235e-01,1.977131171953778743e-01,7.643631986172728654e-01,4.035421820804580006e-01,3.080039183474156950e-01
2.591552258229730121e-01,2.614812030049405989e-01,6.197352878122930342e-01,7.878179443012780503e-01,6.459709708041182497e-01,5.378975463341761909e-01,1.754173658755064924e-01,2.340992078823360689e-01,1.336724213916092863e-01,6.408837525377303335e-01,3.375010832867183508e-01,3.559817130387477047e-02,2.956752031242156908e-01,2,2,2,2,2,2,2,2,2,2,2,9.112957589433090533e-03,7.904876639943470007e-02,6.591430583021227196e-01,2.808944305981370126e-01,1,1,1,1,1,1,3.186524107574414399e-01,1.898076801192619678e-01,9.487884732200936311e-01,2.001938301360969286e-01,9.882815097330203136e-01,3.732366951642668296e-01,8.152505505288086818e-01,3.078687240402774306e-01,5.052688655687486152e-01,1.528915257008397477e-01,6.366339975598396261e-01,2.054830948456543016e-02,9.609790141348528714e-02,7.989953407183063572e-01,7.089082370154318191e-01,2.206552130013621493e-01
8.577974248175251892e-01,9.144552619182649833e-01,3.015082523170171669e-01,7.938037291708291976e-01,2.708068758605415294e-01,5.898421342535108414e-01,5.985727608230734242e-01,6.110259806398574689e-01,2.175831874761632312e-01,6.200469472204386268e-01,8.541621441841594775e-01,5.982757258934920941e-01,1.366033191509623546e-01,2,2,2,2,2,2,2,2,2,2,2,7.670238136391379635e-01,3.660673856736131881e-01,6.177247592702607148e-01,7.224815913733727557e-01,1,1,1,1,1,1,4.306169915875674992e-01,4.037767092843033145e-01,3.963381292115095711e-01,9.440151524538898942e-01,2.568767533039583162e-01,8.179505285651330615e-01,8.114048509427029821e-02,2.830136555090939643e-01,4.143512778848704725e-01,7.394529613977909310e-01,9.259870536255273565e-01,7.156361950480647494e-01,7.307527949049652527e-01,7.531749601287439644e-01,6.064343075167257791e-01,4.791975691471909160e-01
3.941430102458035600e-01,3.973840510300717943e-01,6.160820606492097840e-01,9.584655175384082515e-01,7.486883241507745756e-01,1.955793043253564178e-01,4.652541048118765676e-01,4.709848513360369582e-01,6.158403260709589544e-01,3.028835160099184742e-01,2.003506562247661105e-01,8.250499037873136876e-01,4.886593947762069012e-01,2,2,2,2,2,2,2,2,2,2,2,1.682440444901539545e-01,9.046189135948096149e-01,1.533366354503812312e-01,7.546788116143440250e-01,1,1,1,1,1,1,6.782193325084452384e-01,9.911308051487954796e-02,3.701630765919790012e-01,5.252664862046263483e-01,8.426441406650287957e-01,6.972994544339842227e-01,9.728333677749646524e-01,6.073879995350411898e-01,2.978596674403564126e-01,4.879652381909701520e-01,2.875401496521292621e-01,1.248458089341062394e-01,5.451654120460470709e-01,9.567427097779606093e-01,3.363506577750012827e-01,1.676140435797701667e-01
1.536802491305866436e-01,1.102223601175882362e-01,8.952365111053441904e-01,8.029808768981081535e-01,1.355529509115043219e-01,8.241105010253463314e-01,9.178484104579139879e-01,8.068020169226374216e-01,5.764102835055777696e-01,4.102209779491938768e-03,5.630952846604346806e-01,1.043725412623466298e-01,4.996912488606608527e-01,2,2,2,2,2,2,2,2,2,2,2,3.662296291172225660e-01,9.277401231840971541e-01,8.187359664422100280e-01,7.932057573860422650e-01,1,1,1,1,1,1,9.134233958189390545e-01,7.523303860041787861e-01,8.934543736408324666e-01,7.187258443145170261e-01,4.336349864133836052e-01,4.609547009768913961e-01,6.717877018449032178e-01,1.260373958165650343e-02,5.662926395082593656e-01,1.844902864432321765e-01,4.888277702489638443e-01,1.443534353380883095e-01,1.271254522223655981e-01,7.182082530268392162e-01,8.660475585312131797e-01,8.065281583569779977e-01
8.358468250269761590e-01,9.436227588522411169e-01,7.896433321087001911e-01,2.454217294452791798e-01,1.886258789869479369e-01,8.971372708835211318e-01,4.967420319030724229e-02,5.793893160631987671e-01,8.436148299017468544e-01,2.263111445324536009e-01,4.719874173353316715e-01,9.728893451363199718e-01,5.585122739037031714e-01,2,2,2,2,2,2,2,2,2,2,2,1.142972184020448756e-01,7.971620317903757025e-01,7.170919534140367535e-01,9.350796687732538803e-01,1,1,1,1,1,1,2.734019512143971431e-01,5.105269580425337850e-01,7.648637589926284841e-01,9.042582956078495382e-01,7.174843610857384313e-01,1.892306340348202109e-01,9.723704988217478640e-01,5.490743315643035194e-01,8.589528534260351122e-01,2.595287881759550386e-01,7.937977120457807567e-01,4.456264821377626806e-01,5.273794821634428809e-01,9.937354747602044069e-01,9.008144491413380139e-01,3.661526680215185792e-01
4.000069919054216605e-02,4.974403506847064893e-01,9.292286256056756510e-01,3.061107808163325839e-01,6.880562582986434750e-01,5.184018432736786641e-01,9.565124742403761093e-01,5.718393471811180628e-01,6.312822555837543925e-01,8.916062104630942953e-01,3.976719099843334382e-01,9.950069452805643255e-02,9.081901947312803758e-01,2,2,2,2,2,2,2,2,2,2,2,1.995708193486721571e-01,2.508653195780582434e-01,5.538063137376425527e-01,5.107075328294086169e-02,7.364752243478843718e-01,3.595919088361763105e-01,3.677857137010243083e-02,5.918185174689408745e-01,4.865111653825301419e-01,6.194352756746116517e-01,6.048045363325373902e-01,6.157032194960582183e-01,2.870572758787689471e-01,5.734747973931842990e-01,4.956275298156042064e-01,1.861200361207793197e-02,4.923202112739670788e-01,2.299442527343328324e-01,3.031717498956492118e-01,5.762260701194477086e-01,3.272482613402716289e-02,8.199797366474059768e-01,3.331253444606510072e-01,4.424034120129255454e-01,9.495065888544559352e-01,4.961141854927600958e-01
6.589958575649265127e-01,7.952725130408936360e-01,7.909327561544088336e-01,2.547044698022121745e-01,3.759993292852841229e-01,1.868433726961262753e-01,4.685221807683908057e-01,2.236807427592569786e-01,9.022150985123376099e-01,7.653750252704096813e-01,6.155801447610760313e-01,8.070660494561142650e-01,5.093511613484379419e-01,2,2,2,2,2,2,2,2,2,2,2,6.973068716324711813e-01,8.834578139243975947e-02,9.527863264849665281e-01,8.036359960323951057e-01,5.722485219335056161e-01,4.421761382404243435e-03,4.040501313997725275e-01,3.519721506630123509e-01,9.396054591667322153e-01,2.521260811309938843e-01,8.630335766165431188e-01,2.766394110597603095e-01,2.851893034136998573e-01,4.925488209479673696e-01,3.246214529809885452e-01,7.655827903850034311e-01,3.804764473855833939e-01,3.858544855581957922e-01,6.195851197436739177e-01,3.773382334072534761e-01,2.829583968090242374e-01,8.741760901137451967e-02,8.377387188622889003e-01,8.061989063577369441e-01,4.262053629474082950e-01,7.498500118561653993e-01
8.334740830580232851e-01,8.765416342121123972e-02,3.670196668472236468e-02,2.409751126239384478e-01,6.413404623397861437e-01,9.706701181677954704e-01,1.325497448961201474e-01,1.232950926671356751e-01,3.918407182325389648e-01,1.607378906356493609e-01,9.337152530481255264e-01,9.965983539342091468e-01,8.126343270115112816e-01,2,2,2,2,2,2,2,2,2,2,2,9.816252858837209994e-01,5.449443727482107258e-01,9.698637231856112040e-01,8.894613427855604382e-01,4.608345973510781235e-01,1.835459032636101995e-01,3.500861650231855693e-01,7.291416860804557087e-01,6.644046584596287053e-01,3.209417806804165663e-01,5.707975370376230373e-01,4.806976316833110330e-01,6.661496964057378456e-02,8.700290435523707622e-01,9.016882409001015786e-01,9.416610271535821308e-01,1.546901867754846283e-02,2.501450990393180307e-01,2.296850775399746913e-01,2.670626867962916373e-01,6.873041410647288130e-01,3.429659389239336775e-03,3.485991676556373653e-01,7.985114752496832446e-01,2.228576484766260357e-01,3.103301766818000740e-02
2.940649667081680629e-01,5.963945225856199794e-01,1.829760527851265195e-01,1.673368189425550323e-01,1.162265167252685139e-01,2.220702404340073599e-01,4.142754952859507567e-01,9.082558018019133428e-01,4.440784458781562583e-01,6.013619903795449639e-01,9.430741161060550715e-01,2.016871400950059900e-02,1.027445382854200728e-01,2,2,2,2,2,2,2,2,2,2,2,8.684069205971677308e-01,9.604202851370909899e-01,6.249709899399636948e-01,8.453785130662567759e-01,9.772767917765625700e-01,4.751153780994836762e-01,2.495405748911625476e-01,4.507362899275874080e-01,9.223932451877825400e-02,8.173586491586259939e-02,8.322929206408191671e-01,5.354532284634031525e-01,8.799422408744471680e-01,2.076607213648572481e-01,3.819552963215999686e-01,3.418501321316148589e-01,1.076310419680617247e-01,6.613551045382071170e-01,6.470773081192172649e-01,9.455777242319080012e-01,5.845961338590186518e-01,9.413190751724044292e-01,9.173480645722941196e-01,7.081137312946200746e-01,7.910947022387554428e-01,8.972934407350291464e-01
7.792237138872023516e-01,6.532769566570358899e-01,4.690454756966422334e-01,8.475127887450375486e-01,8.338324925630724582e-02,1.716832953981486387e-01,1.634170858137418136e-01,1.811905092928722816e-01,4.353464026821068922e-01,1.425884756817760168e-01,4.895862884811585936e-03,8.495345692086415657e-01,1.661746586201263698e-01,2,2,2,2,2,2,2,2,2,2,2,9.754923281351497444e-01,5.563478289790265707e-01,9.813846540209194558e-01,2.288202857137089374e-02,8.923897600840565714e-01,8.114956215021406072e-01,8.713198525414755924e-02,9.304766611443021640e-01,4.231287912566726872e-01,1.771475974134225639e-01,7.672077754884795153e-01,8.931280975589930282e-01,6.128186236332427983e-01,5.261544725944136136e-01,9.175924439063367632e-01,4.795751923326219135e-02,8.709497305237241527e-01,3.162278180422175566e-01,8.428376454952690722e-02,9.866866051975894392e-01,1.925001169519445776e-01,8.809797241134529333e-01,6.828929380679065186e-01,8.438348542579712230e-01,9.519999516043715637e-01,5.564559729390089471e-01
6.202984282110919345e-01,5.585364285903637871e-01,8.611906897036574193e-01,1.801107669833742486e-01,3.066272647142715968e-01,9.320079041275940446e-01,9.771237646352028960e-01,6.842676645663853252e-01,7.619744913474133519e-01,7.695330261566275531e-01,6.375428781055825223e-02,2.192156869022492405e-01,8.428923882266526890e-01,2,2,2,2,2,2,2,2,2,2,2,2.211816265770029100e-01,3.480665293776530334e-02,5.663351614040040838e-01,9.214897366873591178e-01,8.090428731599306200e-01,8.602690754824406927e-01,2.948202258790063590e-01,8.387077108878798759e-01,4.394145721673002880e-01,8.004164062317276063e-01,9.113091095532220853e-01,1.540892457537147431e-01,5.656513407973717822e-01,8.743562329782338383e-01,1.557854465994824578e-01,2.588445255538821543e-01,8.473403739694660430e-01,5.628100044421913140e-01,2.076131376328973488e-01,5.246778661548678890e-02,8.123696867360342688e-01,5.988703391816291299e-01,8.341890129721574176e-01,5.167736801990985285e-01,6.761556112376500005e-01,4.306228249474682857e-01
